id,created_at,updated_at,name,Name Portuguese,Name Spanish,body,body Portuguese,body Spanish
217,2019-01-18 15:57:43,2019-02-08 11:49:29,Optional Topical Application Recipe for Lymph,Receita de aplicação tópica opcional para Linfa,Receta de aplicación tópica opcional para el sistema linfático,Combine oils together in a glass bowl or container. Blends may be multiplied and stored in a glass bottle with a lid to create reserves for future applications. Apply blend to the affected area(s) once or twice daily. Also apply to spine once per day and bottoms of feet twice per day.,Reúna os óleos em uma vasilha de vidro ou em um recipiente. As misturas podem ser multiplicadas e armazenadas em um frasco de vidro com uma tampa para criar reservas para aplicações futuras. Aplique a mistura na(s) área(s) afetada(s) uma ou duas vezes por dia. Aplique também na coluna uma vez por dia e nas solas dos pés duas vezes por dia.,Combine los aceites en un tazón o recipiente de vidrio. Las mezclas pueden ser multiplicadas y almacenadas en botellas de vidrio con tapa para crear reservas para aplicaciones futuras. Aplique la mezcla al(las) área(s) afectada(s) una o dos veces al día. También aplique a la columna una vez al día y a las plantas de los pies dos veces al día.
218,2019-01-18 15:58:38,2019-02-08 11:49:29,Optional Topical Application Recipe for Ovaries,Receita de aplicação tópica opcional para Ovários,Receta de aplicación tópica opcional para ovarios,Combine oils together in a glass bowl or container. Blends may be multiplied and stored in a glass bottle with a lid to create reserves for future applications. Apply blend to the affected area(s) once or twice daily. Also apply to spine once per day and bottoms of feet twice per day.,Reúna os óleos em uma vasilha de vidro ou em um recipiente. As misturas podem ser multiplicadas e armazenadas em um frasco de vidro com uma tampa para criar reservas para aplicações futuras. Aplique a mistura na(s) área(s) afetada(s) uma ou duas vezes por dia. Aplique também na coluna uma vez por dia e nas solas dos pés duas vezes por dia.,Combine los aceites en un tazón o recipiente de vidrio. Las mezclas pueden ser multiplicadas y almacenadas en botellas de vidrio con tapa para crear reservas para aplicaciones futuras. Aplique la mezcla al(las) área(s) afectada(s) una o dos veces al día. También aplique a la columna una vez al día y a las plantas de los pies dos veces al día.
219,2019-01-18 15:59:47,2019-02-08 11:49:29,Optional Topical Application Recipe for Skin,Receita de aplicação tópica opcional para Pele,Receta de aplicación tópica opcional para la piel,Combine oils together in a glass bowl or container. Blends may be multiplied and stored in a glass bottle with a lid to create reserves for future applications. Apply blend to the affected area(s) once or twice daily. Also apply to spine once per day and bottoms of feet twice per day.,Reúna os óleos em uma vasilha de vidro ou em um recipiente. As misturas podem ser multiplicadas e armazenadas em um frasco de vidro com uma tampa para criar reservas para aplicações futuras. Aplique a mistura na(s) área(s) afetada(s) uma ou duas vezes por dia. Aplique também na coluna uma vez por dia e nas solas dos pés duas vezes por dia.,Combine los aceites en un tazón o recipiente de vidrio. Las mezclas pueden ser multiplicadas y almacenadas en botellas de vidrio con tapa para crear reservas para aplicaciones futuras. Aplique la mezcla al(las) área(s) afectada(s) una o dos veces al día. También aplique a la columna una vez al día y a las plantas de los pies dos veces al día.
220,2019-01-18 16:02:09,2019-02-08 11:49:29,Breast Detox Salve,Pomada de desintoxicação dos seios,Bálsamo desintoxicante para senos,"Melt shea butter over low heat and remove from heat as soon as it has liquified. Cool to room temperature and then add essential oils. When salve begins to solidify, stir well. Cover and use within about 2 weeks.","Derreta manteiga de karité em fogo baixo e pare de aquecer assim que estiver líquida. Resfrie até a temperatura ambiente e, em seguida, acrescente óleos essenciais. Quando a salva começar a se solidificar, agite bem. Cubra e use em aproximadamente 2 semanas.","Derrita la mantequilla de karité a fuego lento y retírela del calor tan pronto como se vuelva líquida. Déjela enfriar a temperatura ambiente y luego agréguela a los aceites esenciales. Cuando se comience a solidificar la mezcla, revuelva bien. Cúbralo y utilícelo dentro de las siguientes 2 semanas."
221,2019-01-18 16:25:03,2019-02-08 11:49:29,Aid Kids in Going to Sleep & Staying Asleep,Ajude as crianças a dormir e a continuar dormindo,Ayuda para niños para que se vayan a dormir y permanezcan dormidos,Diffuse suggested oils at bedtime.,Aplique os óleos sugeridos na hora de dormir.,Difunda los aceites sugeridos a la hora de acostarse.
222,2019-01-18 16:29:55,2019-02-08 11:49:29,Anger Management for Little Ones,Controle da raiva para os pequenos,Manejo de la ira para niños,"Place oils on each palm of hands, rub together, cup over face (without making contact with skin) and inhale; then rub oils on back of neck. Other optional oils include Steady® and Serenity®.","Coloque os óleos em cada palma da mão, esfregue, faça uma concha com as mãos sobre a face (sem ter contato com a pele) e inale. Em seguida, esfregue os óleos na nuca. Os outros óleos opcionais incluem Steady® e Serenity®.","Ponga los aceites en cada palma de la mano, frótelas juntas, forme un cuenco con las manos encima de la cara (sin hacer contacto con la piel) e inhale; luego frote los aceites sobre la nuca. Otros aceites opcionales incluyen Steady® and Serenity®."
223,2019-01-18 16:32:07,2019-02-08 11:49:29,Bed-Wetting,Enurese,Euresis (mojar la cama),"For older children who can swallow capsules, place 1-2 drops cilantro oil in a capsule once daily. Apply cypress as needed. For younger children, apply 1-2 drops cypress to bottoms of feet (dilute with a carrier oil).","Para as crianças mais velhas que podem ingerir cápsulas, coloque de 1 a 2 gotas de óleo de coentro em uma cápsula uma vez por dia. Aplique cipreste, conforme necessário. Para as crianças mais novas, aplique de 1 a 2 gotas de cipreste nas solas dos pés (dilua em um óleo veicular).","Para los niños mayores que pueden tragar cápsulas, ponga 1 a 2 gotas de aceite de cilantro en una cápsula una vez al día. Aplique ciprés según sea necesario. Para los niños más jóvenes, aplique 1 a 2 gotas de ciprés a la planta de los pies (diluya con un aceite portador)."
224,2019-01-18 16:35:40,2019-02-08 11:49:29,Colic Blend,Mix para cólica,Mezcla para calmar cólicos,Combine oils and apply to stomach and back. Burping the baby and keeping the abdomen warm (not hot) water bottle will often bring relief.,Misture os óleos e aplique-os na barriga e nas costas. Fazer o bebê arrotar e manter seu abdômen quente. Um frasco (não quente) de água geralmente vai trazer alívio.,Combine los aceites y aplique al estómago y la espalda. Sacarle los gases al bebé y mantener la botella de agua tibia (no caliente) sobre su abdomen a menudo lo aliviará.
225,2019-01-18 16:42:16,2019-02-08 11:49:29,Cradle Cap,Crosta láctea,Costra láctea,Choose between melaleuca (or lemon) and geranium or cedarwood and sandalwood. Combine oils with a carrier oil and apply a small amount on the scalp.,Escolha entre melaleuca (ou limão) e gerânio ou cedro e sândalo. Misture os óleos com um óleo veicular e aplique uma pequena quantidade no couro cabeludo.,Escoja entre melaleuca (o limón) y geranio o madera de cedro y sándalo. Combine los aceites con un aceite portador y aplique pequeñas cantidades sobre el cuero cabelludo.
226,2019-01-18 17:24:50,2019-02-08 11:49:29,Diaper Rash Blend,Mix para Assaduras,Mezcla para tratar dermatitis del pañal,"Combine oils with fractionated coconut oil and apply directly to the bottom. If the skin is patchy, add melaleuca to the mixture.","Misture os óleos com óleo de coco fracionado e aplique diretamente na parte inferior. Se a pele estiver desigual, adicione melaleuca à mistura.","Combine los aceites con aceite de coco fraccionado y aplique directamente a la planta. Si la piel está irregular, agregue melaleuca a la mezcla."
227,2019-01-18 17:27:42,2019-02-08 11:49:29,Children's Earache Blend,Mix para dor de ouvido infantil,Mezcla para el dolor de oídos para niños,"Apply oils on a cotton ball with a carrier oil and place on the surface of the ear. Avoiding the ear canal, rub a small amount of diluted oil behind the ears.","Aplique os óleos numa bolinha de algodão com um óleo veicular e coloque na superfície da orelha. Evitando o canal auricular, esfregue uma pequena quantidade de óleo diluído atrás das orelhas.","Aplique los aceites con una bola de algodón con un aceite portador sobre la superficie del oído. Evitando el canal auditivo, frote una pequeña cantidad del aceite diluido detrás de las orejas."
228,2019-01-18 17:29:49,2019-02-08 11:49:29,Children's Fever,Febre infantil,Fiebre en niños,"Dilute 1 drop lavender in carrier oil and massage baby or child (back of neck, feet, behind ear, etc.) Dilute 1 drop peppermint in a carrier oil and rub into bottoms of feet.","Dilua uma gota de lavanda no óleo veicular e massageie o bebê ou a criança (nuca, pés, atrás da orelha, etc.) Dilua uma gota de hortelã em um óleo veicular e esfregue nas solas dos pés.","Diluya una gota de lavanda en un aceite portador y hágale masajes al bebé o al niño (en la nuca, los pies, detrás de las orejas, etc.) Diluya una gota de menta en un aceite portador y frote en las plantas de los pies."
229,2019-01-18 17:32:22,2019-02-08 11:49:29,Children's Flu,Resfriado infantil,Gripe en niños,Diffuse suggested oils or add 1 drop of each to 1/2 cup Epsom salts for a bath treatment.,Difunda os óleos sugeridos ou adicione uma gota de cada 1/2 xícara de sal de Epsom para um tratamento de banho.,Difunda los aceites sugeridos o agregue una gota de cada uno a 1/2 taza de sales de Epson para hacer un tratamiento de baño.
230,2019-01-18 17:34:00,2019-02-08 11:49:29,Jaundice,Icterícia,Ictericia,Dilute suggested oils and apply on the liver area and to the liver reflex points on feet.,Dilua os óleos sugeridos e aplique na área do fígado e para os pontos de reflexologia  do fígado nos pés.,Diluya los aceites sugeridos y aplique sobre el área del hígado y a los puntos de reflejo del hígado en los pies.
231,2019-01-18 17:35:21,2019-02-08 11:49:29,Lights Out!,Luzes apagadas!,Lights Out!,Blend suggested oils in a 10 ml roller bottle and fill remainder with a carrier oil. Roll on feet and/or along spine at bedtime for nighty night in minutes!,Misture os óleos sugeridos em um frasco roll-on de 10 ml e preencha o restante com um óleo veicular. Aplique nos pés e/ou ao longo da coluna na hora de dormir para dormir com os anjos em minutos!,Mezcle los aceites sugeridos en una botella de rodillo de 10 ml y llene el resto con un aceite portador. ¡Aplique con el rodillo a los pies y/o a lo largo de la columna a la hora de acostarse para que se duerma en minutos!
232,2019-01-18 17:37:51,2019-02-08 11:49:29,Thrush Blend,Mix para afta,Mezcla para tratar aftas,Combine oils and apply a small amount of mixture to nipples just before nursing (or with a clean finger into baby's mouth and on tongue).,"Misture os óleos e aplique uma pequena quantidade da mistura nos mamilos imediatamente antes de amamentar (ou, com um dedo limpo, coloque na boca e na língua do bebê).",Combine los aceites y aplique una pequeña cantidad de mezcla a los pezones justo antes de amamantar (o con un dedo limpio aplique en la boca y la lengua del bebé)
233,2019-01-18 17:41:03,2019-02-08 11:49:29,Children's Transition Blend,Mix para transição infantil,Mezcla para ayudar en la transición para niños,"Apply suggested oils on back of neck. Focus on occipital triangle area and bottoms of feet, especially the big toes. Apply the night before and the morning of any significant event. Helpful for children facing stressful social environmental changes (like going to daycare or school).","Aplique os óleos sugeridos na nuca. Foque na área do triângulo occipital e nas solas dos pés, especialmente nos dedões. Aplique na noite anterior e durante a manhã de qualquer evento importante. Útil para crianças que estão passando por mudanças socioambientais estressantes (como ir para creche ou para escola).","Aplique los aceites sugeridos en la nuca. Apliquen el área triangular occipital y en la planta de los pies, especialmente en los dedos gordos. Aplique en la noche anterior y en la mañana de cualquier evento significativo. Es útil para los niños que enfrentan cambios ambientales sociales estresantes (como ir al cuidado diurno o a la escuela)."
235,2019-01-18 19:01:48,2019-02-08 11:49:29,Foot Soak Detox,Desintoxicação lava pé,Desintoxicante para remojo para pies,"Mix the dry ingredients only in a mason jar and store with a lid. When a foot soak is desired, put 1/4 cup of dry ingredients in foot bath tub, then mix in oils. Add enough warm-to-hot (100-115 degrees F) water to cover feet completely. Choose 3-4 drops of one or more selected oils to direct detox to a specific area of focus.","Misture os ingredientes secos somente em uma jarra de manson e guarde com uma tampa. Quando se desejar molhar o pé, coloque 1/4 de xícara de ingredientes secos em uma banheira e, em seguida, misture os óleos. Acrescente água morna para quente (100 a 115 graus Fahrenheit - 37 a 46 graus Celsius) para cobrir os pés por completo. Escolha de 3 a 4 gotas de um ou mais óleos selecionados para direcionar o detox para uma área de foco específica.","Mezcle los ingredientes secos únicamente en un frasco mason y almacene tapado. Cuando se desea un baño para pies, ponga 1/4 de taza de ingredientes secos en una tina para baño de pies, y luego añada mezclando los aceites. Agregue suficiente agua entre tibia y caliente (100 a 115 grados F) para cubrir los pies completamente. Escoja tres o cuatro gotas de uno o más de los aceites seleccionados para una desintoxicación directa a un área específica de enfoque."
