id,created_at,updated_at,name,description,useable_name,useable_id,useable_type,sort_order,uses_application,Spanish,Portuguese
728,9/2/18 0:32,10/12/18 15:14,"Respiratory, Sinus & Lymphatic Congestion",Apply 1-2 drops to the chest and back and/or to bottom of feet. Combine with cardamom or eucalyptus.,Magnolia,43,App\Oil,728,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al pecho y la espalda o en las plantas de los pies. Combinar con cardamomo o eucalipto.,Aplique 1-2 gotas no peito e nas costas e/ou na sola dos pés. Misture com cardamomo ou eucalipto.
729,9/2/18 0:32,10/12/18 15:14,"Libido & Sex Drive, Breast & Prostate Issues","Apply 1-2 drops to the wrists, the chest, the back of the neck, or reproductive organ reflex points.",Magnolia,43,App\Oil,729,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas a las muñecas, el pecho, la parte posterior del cuello o en los puntos reflejo de los órganos reproductores.","Aplique 1-2 gotas nos pulsos, no peito, na nuca ou nos pontos de reflexologia dos órgãos reprodutivos."
730,9/2/18 0:32,10/12/18 15:14,"Stressed, Worried, Uptight & Tense","Apply 1-2 drops to the back of the neck, the forehead, under the nose, or bottoms of feet. Inhale from cupped hands.",Magnolia,43,App\Oil,730,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas en la parte posterior del cuello, la frente, debajo de la nariz o las plantas de los pies. Inhale del cuenco de las manos.","Aplique 1-2 gotas na nuca, na testa, sob o nariz ou na sola dos pés. Inspire das mãos em concha."
731,9/2/18 0:32,1/16/19 5:52,"Lack of Ability to Receive Love, Weak Heart Chakra",Apply 1-2 drops over the heart/chest area and on bottoms of feet. Inhale from cupped hands.,Magnolia,43,App\Oil,731,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas sobre el corazón o área del pecho y en las plantas de los pies. Inhale del cuenco de las manos.,Aplique 1-2 gotas na área do coração/peito e na sola dos pés. Inspire das mãos em concha.
732,9/2/18 0:32,10/12/18 15:14,"Abrasions & Wounds, Skin Irritations, Scars",Apply 1-2 drops to the area(s) of concern. Combine with melaleuca or frankincense.,Magnolia,43,App\Oil,732,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas a las áreas de interés. Combinar con melaleuca e incienso.,Aplique 1-2 gotas na(s) área(s) de interesse. Combine com melaleuca ou olíbano.
733,9/2/18 0:32,10/12/18 15:14,Acne & Dry Skin,Add to skin care routine and apply 1-2 drops 2x’s daily.,Magnolia,43,App\Oil,733,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Agregue a la rutina del cuidado de la piel y aplique 1 a 2 gotas 2 veces al día.,Adicione à rotina de cuidados para pele e aplique 1-2 gotas 2 vezes ao dia.
734,9/2/18 0:32,10/12/18 15:14,Insomnia & Sleep Issues,"Apply 1-2 drops to the back of the neck, the forehead, and/or under the nose.",Magnolia,43,App\Oil,734,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas en la parte posterior del cuello, la frente o debjao de la nariz.","Aplique 1-2 gotas na nuca, testa e/ou sob o nariz."
735,9/2/18 0:32,10/12/18 15:14,Perfume,"Apply 1-2 drops to pulse points, layered with jasmine or neroli.",Magnolia,43,App\Oil,735,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas a los puntos para tomar el pulso, intercalado con jazmín o aceite de flores de naranjo.","Aplique 1-2 gotas nos pontos de pulsação, com camadas de jasmim ou néroli."
736,9/2/18 0:32,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Disturbed to Confident.,Magnolia,43,App\Oil,736,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Perturbado a Seguro de sí mismo.,Use aromaticamente e 1-2 gotas topicamente para ir de perturbado para confiante.
739,9/2/18 0:34,10/12/18 15:14,"Carpal Tunnel, Tendinitis & Arthritis",Use 1-2 drops on an area of discomfort to soothe and calm.,Marjoram,44,App\Oil,739,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Usar 1-2 gotas en un área afectada para aliviar y calmar.,Use 1-2 gotas em uma área de desconforto para abrandar e acalmar.
740,9/2/18 0:34,10/12/18 15:14,Muscle Cramps & Sprains,Massage 1-2 drops diluted to relieve cramping or sprain.,Marjoram,44,App\Oil,740,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Masajear 1-2 gotas diluidas para calmar calambres o torceduras.,Massageie 1-2 gotas diluídas para aliviar dores ou torção.
741,9/2/18 0:34,10/12/18 15:14,High Blood Pressure & Heart Issues,Apply 1-2 drops over the heart and to pulse points or take 1-2 drops with 2 drops lemongrass in a capsule.,Marjoram,44,App\Oil,741,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Aplique 1 a 2 gotas sobre el corazón y en los puntos donde se toma el pulso o tome 1 a 2 gotas con 2 gotas de limoncillo en una cápsula.,Aplique 1-2 gotas no coração e nos pontos de pulsação ou tome 1-2 gotas com 2 gotas de capim-limão em uma cápsula.
742,9/2/18 0:34,10/12/18 15:14,Croup & Bronchitis,"Apply 1-2 drops to the neck, chest, and upper back.",Marjoram,44,App\Oil,742,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas al cuello, el pecho y la parte superior de la espalda.","Aplique 1-2 gotas no pescoço, peito e parte superior das costas."
743,9/2/18 0:34,10/12/18 15:14,Pancreatitis,Apply a drop or two 1-2 drops over pancreas area.,Marjoram,44,App\Oil,743,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas sobre el área del páncreas.,Aplique 1-2 gotas sobre a região do pâncreas.
744,9/2/18 0:34,10/12/18 15:14,Overactive Sex Drive,Apply 1-2 drops to the abdomen.,Marjoram,44,App\Oil,744,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al abdomen.,Aplique 1-2 gotas no abdômen.
745,9/2/18 0:34,10/12/18 15:14,"Boils, Cold Sores & Ringworm",Take 1-2 drops in a capsule or apply 1-2 drops to an affected area.,Marjoram,44,App\Oil,745,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o aplicar 1-2 gotas a un área afectada.,Tome 1-2 gotas em uma cápsula ou aplique 1-2 gotas em uma área afetada.
746,9/2/18 0:34,10/12/18 15:14,Migraines & Headaches,"Massage 1-2 drops onto the back of the neck, along the hairline, and temples.",Marjoram,44,App\Oil,746,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Masajear 1-2 gotas en la parte posterior del cuello, a lo largo de la línea capilar y la sien.","Massageie 1-2 gotas na nuca, ao longo da linha do cabelo e têmporas."
747,9/2/18 0:34,10/12/18 15:14,Colic & Constipation,Take 1-2 drops in a capsule or massage 1-2 drops diluted over the abdomen and on the lower back.,Marjoram,44,App\Oil,747,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o masajear 1-2 gotas diluidas sobre el abdomen y en la parte baja de la espalda.,Tome 1-2 gotas em uma cápsula ou massageie 1-2 gotas diluídas sobre o abdômen e na lombar.
748,9/2/18 0:34,10/12/18 15:14,Calming & Anxiety,Rub 1-2 drops on back of the neck and bottoms of feet or diffuse to relieve stress.,Marjoram,44,App\Oil,748,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Frotar 1-2 gotas en la parte posterior del cuello y las plantas de los pies o esparcir para aliviar el estrés.,Esfregue 1-2 gotas na nuca e na sola dos pés ou use o difusor para aliviar o estresse.
749,9/2/18 0:34,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Doubtful to Trusting.,Marjoram,44,App\Oil,749,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Dudoso a Confiado.,Use aromaticamente e 1-2 gotas topicamente para ir de duvidoso para confiante.
751,9/2/18 0:37,10/12/18 15:14,Gum Disease & Bleeding,Apply 1-2 drops directly to gums to soothe and repair.,Myrrh,48,App\Oil,751,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas directamente a las encías para aliviar y reparar.,Aplique 1-2 gotas diretamente nas gengivas para aliviar e reparar.
752,9/2/18 0:37,10/12/18 15:14,Fine Lines & Dry Skin,Apply 1-2 drops to areas of concern.,Myrrh,48,App\Oil,752,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas a las áreas de interés.,Aplique 1-2 gotas nas áreas de interesse.
753,9/2/18 0:37,10/12/18 15:14,Thyroid & Immune Health,Apply 1-2 drops to the base of the neck and bottoms of feet.,Myrrh,48,App\Oil,753,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas en la base del cuello y en las plantas de los pies.,Aplique 1-2 gotas na base do pescoço e na sola dos pés.
754,9/2/18 0:37,1/16/19 6:12,Digestive upset & Cramping,Apply 1-2 drops to the abdomen or take 1-2 drops in a capsule.,Myrrh,48,App\Oil,754,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Aplicar 1-2 gotas al abdomen o tomar 1-2 gotas en una cápsula.,Aplique 1-2 gotas no abdômen ou tome 1-2 gotas em uma cápsula.
755,9/2/18 0:37,10/12/18 15:14,Eczema & Wounds,"Apply 1-2 drops to an affected area, especially to weeping areas.",Myrrh,48,App\Oil,755,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplique 1 a 2 gotas a un área afectada, en especial a las áreas que supuran.","Aplique 1-2 gotas em uma área afetada, especialmente nas áreas úmidas."
756,9/2/18 0:37,10/12/18 15:14,Infection & Virus,Take 1-2 drops in a capsule or apply 1-2 drops to bottoms of feet.,Myrrh,48,App\Oil,756,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o aplicar 1-2 gotas a las plantas de los pies.,Tome 1-2 gotas em uma cápsula ou aplique 1-2 na sola dos pés.
757,9/2/18 0:37,10/12/18 15:14,Congestion & Mucus,Apply 1-2 drops to the chest and diffuse to clear airways and dry up congestion.,Myrrh,48,App\Oil,757,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al pecho y esparcir para despejar las vías respiratorias y aliviar la congestión.,Aplique 1-2 gotas no peito e use o difusor para limpar as vias aéreas e secar o congestionamento.
758,9/2/18 0:37,10/12/18 15:14,Meditation,Diffuse to create a sense of calm.,Myrrh,48,App\Oil,758,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir para crear una sensación de calma.,Use o difusor para criar uma sensação de calma.
759,9/2/18 0:37,10/12/18 15:14,Depression & Anxiety,Apply 1-2 drops to flex points or diffuse.,Myrrh,48,App\Oil,759,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas a los puntos reflejo o esparcir.,Aplique 1-2 gotas em pontos flexíveis ou use o difusor.
760,9/2/18 0:37,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Disconnected to Nurtured.,Myrrh,48,App\Oil,760,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Desconectado a Querido.,Use aromaticamente e 1-2 gotas topicamente para ir de desconectado para estimulado.
761,9/2/18 0:40,10/12/18 15:14,Anxiety & Dopamine Issues,Diffuse or apply 1-2 drops under the nose and back of the neck to calm emotions.,Patchouli,51,App\Oil,761,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir o aplicar 1-2 gotas debajo del puente nasal y en la parte posterior del cuello para calmar las emociones.,Use o difusor ou aplique 1-2 gotas sob o nariz e na nuca para acalmar as emoções.
762,9/2/18 0:40,10/12/18 15:14,Shingles & Herpes,"Apply 1-2 drops to an area of concern and bottoms of feet, and/or take 1-2 drops in a capsule.",Patchouli,51,App\Oil,762,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Aplique 1 a 2 gotas a un área de interés y a las plantas de los pies o tome 1 a 2 gotas en una cápsula.,Aplique 1-2 gotas em uma área de interesse e na sola dos pés e/ou tome 1-2 gotas em uma cápsula.
763,9/2/18 0:40,10/12/18 15:14,Dry Skin & Dandruff,Apply 1-2 drops to an area of concern.,Patchouli,51,App\Oil,763,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas a un área de interés.,Aplique 1-2 gotas em uma área de interesse.
764,9/2/18 0:40,10/12/18 15:14,Oily Hair & Impetigo,Apply 1-2 drops to an area of concern.,Patchouli,51,App\Oil,764,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas a un área de interés.,Aplique 1-2 gotas em uma área de interesse.
