id,created_at,updated_at,name,Spanish,Portuguese,image_url,color,short_description,Spanish description,Portuguese description,is_featured,sort_order,ailment_type
408,2018-08-23 15:54:34,2018-12-19 12:37:31,Milk Supply (Low),Suministro de leche (escaso),Produção de leite (baixa),http://placehold.it/200,,Milk supply is considered low when there is not enough breast milk being produced to meet the need of the baby.,"Un suministro de leche se considera escaso, cuando no hay suficiente producción en el seno para satisfacer las necesidades del bebé.",A produção de leite é considerada baixa quando não há leite materno suficiente para suprir a necessidade do bebê.,0,0,0
409,2018-08-23 15:54:34,2018-12-19 12:37:31,Miscarriage (prevention),Aborto involuntario (prevención),Aborto (prevenção),http://placehold.it/200,,The spontaneous and unexpected loss of a pregnancy resulting in a complex and often difficult emotional healing process afterward. ,"Fracaso espontáneo e inesperado del embarazo, que trae como consecuencia una recuperación emocional posterior compleja y con frecuencia agotadora.","A perda espontânea e inesperada de uma gravidez, resultando em um processo de cura emocional complexo e muitas vezes difícil depois.",0,0,0
410,2018-08-23 15:54:34,2019-06-12 09:14:03,Miscarriage (recovery),Aborto involuntario (recuperación),Aborto espontâneo (recuperação),http://placehold.it/200,,The spontaneous and unexpected loss of a pregnancy resulting in a complex and often difficult emotional healing process afterward. ,Fracaso espontáneo e inesperado del embarazo que trae como consecuencia una recuperación emocional compleja y con frecuencia difícil,"A perda espontânea e inesperada de uma gravidez, resultando em um processo de cura emocional complexo e muitas vezes difícil depois.",0,0,0
411,2018-08-23 15:54:34,2018-12-19 12:37:31,Mitral Valve Prolapse,Prolapso de la válvula mitral,Prolapso da válvula mitral,http://placehold.it/200,,"Improper closure of the valve between the heart’s upper and lower left chambers, typically not serious.","Cierre inadecuado, generalmente sin gravedad, de la válvula ubicada entre las cámaras superior e inferior del corazón.","Fechamento incorreto da válvula entre as câmaras superior e inferior esquerda do coração, geralmente não grave.",0,0,0
412,2018-08-23 15:54:34,2018-12-19 12:37:31,Mold/Mildew,Moho/hongos,Mofo/Bolor,http://placehold.it/200,,"Fungi; mold typically grows on food whereas mildew typically grows on damp surfaces such as walls, cardboard, etc.","El término hongo incluye tanto a hongos como mohos. Los primeros se desarrollan generalmente en los alimentos, mientras que los segundos lo hace en la humedad que se puede acumular en paredes, cartón, etc.","Fungos; o bolor normalmente cresce na comida, enquanto o mofo normalmente cresce em superfícies úmidas, como paredes, papelão, etc.",0,0,0
413,2018-08-23 15:54:34,2019-06-12 09:14:03,Moles,Lunares,Verrugas,http://placehold.it/200,,"A common skin condition, moles are pigmented and slightly raised blotches on the outer layer of the skin.","Los lunares constituyen una circunstancia común de la piel, manifestándose como manchas pigmentadas que sobresalen ligeramente de su superficie.","Uma condição comum da pele, as manchas são pigmentadas e levemente aumentadas na camada externa da pele.",0,0,0
414,2018-08-23 15:54:34,2018-12-19 12:37:31,Mononucleosis,Mononucleosis,Mononucleose,http://placehold.it/200,,"An infectious disease typically spread through saliva resulting in severe fever, sore throat, enlarged lymph nodes, and extreme fatigue.                                                                                                         ","Enfermedad infecciosa que generalmente se transmite por la saliva y provoca fiebre alta, úlceras en la garganta, crecimiento de nódulos linfáticos y fatiga extrema.","Uma doença infecciosa que geralmente se espalha através da saliva, resultando em febre severa, dor de garganta, aumento dos gânglios linfáticos e fadiga extrema.                                                                                                          ",0,0,0
415,2018-08-23 15:54:34,2019-06-28 23:20:25,Mood Swings,Alteraciones del ánimo,Alterações de humor,http://placehold.it/200,,An unpredictable alteration of a person’s emotional state between periods of depression and euphoria.,"Alteración impredecible del estado emocional de una persona, que fluctúa entre la depresión y la euforia.",Uma alteração imprevisível do estado emocional de uma pessoa entre períodos de depressão e euforia.,0,0,0
416,2018-08-23 15:54:34,2018-12-19 12:37:31,Morning Sickness,Náuseas matutinas,Enjoo matinal,http://placehold.it/200,,"Vomiting and nausea beginning in the morning upon arising, common during early pregnancy.","Sensación de vómito y náusea que se manifiesta en la mañana al momento de levantarse una mujer, muy común durante las etapas tempranas del embarazo.","Vômitos e náuseas começam na manhã após o surgimento, comuns durante o início gravidez.",0,0,0
417,2018-08-23 15:54:34,2019-06-12 09:14:03,Mosquito Bites,Picadura de mosquito,Picadas de pernilongo,http://placehold.it/200,,Itchy bumps that appear after a mosquito has pierced the skin to consume blood.,"Inflamación con forma de prurito que aparece en la piel, después de la picadura de un mosquito para alimentarse de sangre.",Comichões que aparecem depois que um mosquito perfura a pele para consumir sangue.,0,0,0
418,2018-08-23 15:54:34,2018-12-19 12:37:31,Motion Sickness,Cinetosis,Enjoo de movimento,http://placehold.it/200,,The uncomfortable nausea which people experience when their sense of balance and equilibrium is disturbed by constant motion.,"Sensación desagradable de náusea que las personas experimentan en el momento en que su sentido de estabilidad y equilibrio, se ve alterado por un movimiento continuo.",A náusea desconfortável que as pessoas experimentam quando seu senso de equilíbrio e equilíbrio é perturbado pelo movimento constante.,0,0,0
419,2018-08-23 15:54:34,2018-12-19 12:37:31,Mouth Ulcers,Úlceras en la boca,Úlceras na boca,http://placehold.it/200,,Ulcers of the oral mucosa commonly caused by a secondary bacterial infection of less severe mucosal lesions.,"Úlceras que aparecen en la mucosa oral, causadas por una infección bacteriana secundaria a partir de lesiones menos graves de la mucosa.",Úlceras da mucosa oral comumente causadas por uma infecção bacteriana secundária de lesões mucosas menos graves.,0,0,0
420,2018-08-23 15:54:34,2019-06-12 09:14:04,MRSA,SARM,SARM,http://placehold.it/200,,An infection caused by a type of staph bacteria that has become resistant to many of the antibiotics used to treat ordinary staph infections.,"Infección provocada por un tipo de bacteria del género Staphylococcus que se ha hecho resistente a muchos antibióticos, corrientes en el tratamiento de infecciones comunes causadas por este tipo de bacteria.",Infecção causada por um tipo de bactéria estafilocócica que se tornou resistente a muitos dos antibióticos usados para tratar infecções comuns por estafilococos.,0,0,0
421,2018-08-23 15:54:34,2018-12-19 12:37:31,Mucus,Moco,Muco,http://placehold.it/200,,"A thick, gel-like, viscous material that functions to protect and moisten inner body surfaces.",Un material espeso similar a un gel viscoso que funciona para proteger y humedecer las superficies corporales internas.,"Um material viscoso grosso, semelhante a gel, que funciona para proteger e umedecer as superfícies internas do corpo.",0,0,0
422,2018-08-23 15:54:34,2018-12-19 12:37:31,Multiple Chemical Sensitivity Reaction,Reacción a la sensibilidad química múltiple,Reação de sensibilidade química múltipla,http://placehold.it/200,,"A medical condition identified by symptoms to low-level chemical exposure. Substances include pesticides, smoke, plastics, petroleum products, scents, and paints.","Condición médica que se manifiesta con síntomas característicos de una exposición a sustancias químicas de baja concentración. Estas sustancias incluyen pesticidas, emanaciones de diferente naturaleza, plásticos, productos derivados del petróleo, esencias y pinturas.","Uma condição médica identificada por sintomas para exposição química de baixo nível. As substâncias incluem pesticidas, fumaça, plásticos, produtos petrolíferos, aromas e tintas.",0,0,0
423,2018-08-23 15:54:34,2019-06-12 09:14:04,Multiple Sclerosis,Esclerosis múltiple,Esclerose múltipla,http://placehold.it/200,,A potentially disabling disease of the brain and spinal cord in which the immune system eats away at the protective covering of nerves.,"Enfermedad potencialmente discapacitante del cerebro y la médula espinal, en la que el sistema inmunológico digiere la estructura protectora de los nervios.","Uma doença potencialmente incapacitante do cérebro e da medula espinhal, na qual o sistema imunológico corrói a cobertura protetora dos nervos.",0,0,0
424,2018-08-23 15:54:34,2019-06-12 09:14:04,Mumps,Paperas,Caxumba,http://placehold.it/200,,A mild short-term viral infection of the salivary glands that commonly occurs during childhood.,"Una infección viral leve de corta duración de las glándulas salivales, que comúnmente ocurre durante la infancia.",Infecção viral ligeira e de curto prazo das glândulas salivares que comumente ocorre durante a infância.,0,0,0
425,2018-08-23 15:54:34,2019-07-09 20:38:28,Muscle Pain,Dolor muscular,Dor muscular,http://placehold.it/200,,Pain in a muscle or group of muscles that is typically shared by a feeling of unease.,"Dolor en un músculo o grupo de éstos, generalmente acompañado de una sensación de malestar.",Dor em um músculo ou grupo de músculos que é tipicamente acompanhado por uma sensação de desconforto.,0,0,0
426,2018-08-23 15:54:34,2018-12-19 12:37:31,"Muscle Pulls, Strains",Tirones y desgarre muscular,"Torções musculares, tensão",http://placehold.it/200,,Partial or total breach of muscle fibers due to sudden applied force or overuse.,Rompimiento parcial o total de fibras musculares debido a aplicación repentina de fuerza o uso excesivos.,Rompimento parcial ou total das fibras musculares devido a força aplicada repentina ou uso excessivo.,0,0,0
427,2018-08-23 15:54:34,2018-12-19 12:37:31,Muscle Spasms,Espasmos musculares,Espasmos musculares,http://placehold.it/200,,"A quick, involuntary contraction of a muscle or group of muscles.",Contracción repentina e involuntaria de un músculo o grupo de éstos.,Uma contração rápida e involuntária de um músculo ou grupo de músculos.,0,0,0
428,2018-08-23 15:54:34,2018-12-19 12:37:31,Muscle Stiffness,Rigidez muscular,Rigidez muscular,http://placehold.it/200,,The rigidity of muscles due to inadequate use and movement.,Rigidez muscular debido a un uso o movimiento inadecuados.,A rigidez dos músculos devido ao uso inadequado e movimento.,0,0,0
429,2018-08-23 15:54:34,2018-12-19 12:37:31,Muscle Weakness / Lack of Growth,Debilidad muscular/Falta de crecimiento,Fraqueza muscular / falta de crescimento,http://placehold.it/200,,"Muscle development from exercise and exertion. When a muscle is pushed to its limits, it will repair and rebuild itself for future exertion.","Desarrollo muscular por el ejercicio y el esfuerzo. Cuando un músculo se lleva a sus límites, se reparará y se reconstruirá para futuros esfuerzos.","Desenvolvimento muscular de exercício e esforço. Quando um músculo é levado ao limite, ele se conserta e reconstrói para o esforço futuro.",0,0,0
430,2018-08-23 15:54:34,2018-12-19 12:37:31,Muscular Cramps /Charley Horse,Espasmos musculares/Calambre en la pierna,Cãibras Musculares / Distensão,http://placehold.it/200,,"An immediate, uncontrolled, spasmodic muscular contraction causing severe pain, often occurring in the leg or shoulder as the result of a strain or chill.","Una contracción muscular inmediata, no controlada, espasmódica que causa dolor severo, producida frecuentemente en la pierna o en el hombro como resultado de una tensión o frío.","Contração muscular espasmódica imediata, descontrolada, causando dor intensa, geralmente na perna ou no ombro, como resultado de uma distensão ou frio.",0,0,0
