id,created_at,updated_at,name,Spanish name,Portuguese name,image_url,color,short_description,recipe_ingredient,body,is_featured,sort_order,user_id,Instructions Spanish,Instructions Portuguese
169,2019-01-09 23:48:37,2019-01-09 23:48:37,Citrus Cranberries,Arándanos cítricos,Cranberries cítricas,G4FFLpReKDhrt9qCrJqI6qvlO82aEgqqfltQqLrs.jpeg,,NULL,,"Add dried cranberries to a zip-lock baggie or container with a lid. Add a couple drops of wild orange essential oil. Seal the container, shake well, and let sit to allow flavor to permeate the cranberries. These flavored cranberries are excellent for use in salads, trail mixes, muffins/sweet breads, etc.",0,0,0,"Agregue arándanos secos a una bolsa con cierre zip o un recipiente con tapa. Agregue un par de gotas de aceite esencial de naranja silvestre. Selle el recipiente, agite bien y deje reposar para que el sabor penetre los arándanos. Estos arándanos saborizados son excelentes usar en ensaladas, mezcla de frutos secos, muffins/pan dulce, etc.","Adicione cranberries secas em um saco zip-lock ou recipiente com tampa. Adicione algumas gotas de óleo essencial de laranja silvestre. Vede o recipiente, agite bem e deixe descansar para que o sabor penetre nas cranberries. Essas cranberries aromatizadas são excelentes para usar em saladas, mix de nozes, muffins/pães doces, etc."
170,2019-01-09 23:53:28,2019-01-09 23:57:01,Spiced Apple Slices,Rebanadas de manzana especiadas,Fatias de maçã picante,I6uDNkI1XHzYspmKomy6DAsm5Vz9OF84W6HbFFbS.jpeg,,NULL,,"Add 4-6 drops OnGuard blend essential oil to enough water to cover 2-5 apples, sliced. Swirl water. Add apple slices and let sit for 15+ minutes before serving.",0,0,0,Agregue de 4 a 6 gotas de aceite esencial OnGuard a suficiente agua para cubrir de 2 a 5 manzanas en rodajas. Revuelva el agua. Agregue rodajas de manzana y deje reposar durante más de 15 minutos antes de servir.,"Adicione 4-6 gotas de mix do óleo essencial OnGuard para água o bastante para cobrir 2-5 maçãs, fatiadas. Mexa a água em movimento circular. Adicione fatias de maçã e deixe descansar por mais de 15 minutos antes de servir."
171,2019-01-10 00:00:31,2019-01-10 00:00:31,Tropical Watermelon,Sandia tropical,Melancia tropical,ktwKwKLZyWEkEXnuKCNMov7jC6a5dBanQzRWLmio.jpeg,,NULL,,"In a 2-ounce glass spritzer bottle, combine 60 drops lime essential oil with water to fill. Shake and spritz on watermelon chunks just before serving.",0,0,0,"En una botella de vidrio con atomizador de 2 onzas, combine 60 gotas de aceite esencial de lima con agua de relleno. Agite y rocíe en trozos de sandía justo antes de servir.Agregue las pasas cubiertas de chocolate compradas a una bolsa con cierre zip o un recipiente con tapa. Agregue un par de gotas de aceite esencial de naranja silvestre. Selle el recipiente, agite bien y deje reposar para que el sabor penetre el chocolate. Agite y rocíe en trozos de sandía justo antes de servir.","Em uma garrafa spritzer de vidro de 354 ml, combine 60 gotas do óleo essencial de limão com água para encher. Agite e jogue nos pedaços de melancia pouco antes de servir."
172,2019-01-10 00:03:56,2019-01-10 00:06:01,Orange Chocolate Raisins,Pasas con chocolate y naranja,Passas com chocolate e laranja,lHbJyIcomcsP48LVA9AbRznYgIupQuVbXN73oSHV.jpeg,,NULL,,"Add purchased chocolate-coated raisins to a zip-lock baggie or container with a lid. Add a couple drops of wild orange essential oil. Seal the container, shake well, and let sit to allow flavor to permeate the chocolate.",0,0,0,"Agregue las pasas cubiertas de chocolate compradas a una bolsa con cierre zip o un recipiente con tapa. Agregue un par de gotas de aceite esencial de naranja silvestre. Selle el recipiente, agite bien y deje reposar para que el sabor penetre el chocolate.","Adicione as passas cobertas de chocolate compradas em um saco zip-lock ou recipiente com tampa. Adicione algumas gotas de óleo essencial de laranja silvestre. Vede o recipiente, agite bem e deixe descansar para que o sabor penetre o chocolate."
190,2019-06-07 17:19:17,2019-06-07 17:19:59,Beard Serum,,,NULL,,NULL,,"Add all of the above oils to your empty, clean, amber colored glass dropper bottle. Fill 1/4 the way with grapeseed carrier oil, add a 1/4 tsp. Vitamin E oil, and then fill the rest of the way with Apricot carrier oil. Shake well before each use.",0,0,1933,,
191,2019-06-10 13:44:57,2019-06-10 13:44:57,Mouthwash Refill,,,NULL,,NULL,,Dissolve salt in warm water. Add Essential Oils. Shake vigorously before each use. Swish a mouthful for 30 seconds then spit out. Floss and brush teeth as normal.,0,0,15905,,
192,2019-06-10 13:45:55,2019-06-10 13:47:23,Foaming Hand Or Body Wash,,,NULL,,NULL,,"Add Castile soap, vitamins E oil, and essential oils to a 16 oz foam dispenser. Fill to neck with distilled water. Tighten the lid on, and shake before each use! Be creative and change the oils based on your skin's needs!",0,0,15905,,
193,2019-06-10 13:54:44,2019-06-10 13:57:11,Foaming Face Wash,,,NULL,,NULL,,"Pour 3 to 4 tablespoons of Castile Soap in a 250mL foamer.

Mix 7 drops of Lavender and 7 drops of Frankincense to the same amount (14 drops) of witch hazel.

Pour mix to container with the Castile Soap.

Fill rest of container (3/4 full) with water.   

Shake/mix well before each use.",0,0,14754,,
194,2019-06-10 14:09:01,2019-06-10 20:36:40,Pain Bomb,,,NULL,,NULL,,"Add essential oils to an empty rollerball bottle. Top off with FCO.  Use for arthritis, muscle aches or soreness.",0,0,15547,,
195,2019-06-10 14:10:34,2019-06-10 14:11:55,Insect Repellent,,,NULL,,NULL,,"• Fill 2 oz glass bottle with FCO and essential oils; top off with witch hazel or distilled water
• Store in a cool dry place
• Shake well before each use
• Spray on body and/or clothes to repel mosquitoes, ticks, gnats, horseflies, and flies",0,0,15997,,
196,2019-06-10 14:14:43,2019-06-10 14:15:27,Bug Bite Relief,,,NULL,,NULL,,"1. Add Fractionated Coconut Oil to empty 10 mL roller bottle.
2. Add the essential oils of your choice.
3. Secure the lid to your roller bottle and shake until ingredients combine.
4. Apply as needed. ",0,0,15997,,
197,2019-06-10 14:16:29,2019-06-10 14:16:51,Headache Blend,,,NULL,,NULL,,"Add the oils in a 10ml roller, top it off with fractionated coconut oil.",0,0,1660,,
198,2019-06-10 14:19:08,2019-06-10 14:19:58,Poison Ivy Rash Relief,,,NULL,,NULL,,"Add essential oils to a 10 ml roller bottle and top with fractionated coconut oil.
Apply as often as needed to relieve the burn and itch and to help heal the rash.",0,0,15997,,
199,2019-06-12 15:46:25,2019-06-12 15:46:25,Purefume,,,NULL,,NULL,,Apply diluted and to clothes,0,0,11719,,
200,2019-06-12 15:47:31,2019-06-12 15:47:31,Beautiful Skin Serum,,,NULL,,NULL,,"Add to small pipette bottle; top up with carrier oil for smooth skin, reduced pores and clean complexion",0,0,13703,,
201,2019-06-17 17:57:47,2019-06-17 17:57:47,Bug Repellent,,,NULL,,NULL,,"Add ingredients to a 30 ml or 2 oz spray bottle. Your going to smell amazing and keep the bugs away. 
If you prefer you can replace fractionated coconut oil with pure, high quality vodka.",0,0,16550,,
202,2019-06-17 18:21:05,2019-06-17 18:21:05,Granite Cleaner,,,NULL,,NULL,,"Combine all ingredients in 16oz amber spray bottle. Shake, spray, and wipe clean.",0,0,1247,,
203,2019-06-17 18:21:36,2019-06-17 18:21:36,Better Sleep,,,NULL,,NULL,,---,0,0,16578,,
204,2019-06-19 04:19:20,2019-06-19 04:21:09,Deodorant Roll-On,,,user-generated-content/4c7415edc448b9778d4575e41f30160a.jpeg,,NULL,,"Put 5 drops of each essential oil in a 10ml bottle, and shake until evenly blended, then top up with FCO, and cover with a roller end.",0,0,1088,,
205,2019-06-19 04:21:52,2019-06-19 04:21:52,Bring On The Milk,,,user-generated-content/8f2b98d181b22e0fe713acd49d420f86.jpeg,,NULL,,"Add fennel and basil to a 10mL roller with fractionated coconut oil. Roll around the breasts after each feed, as well as on the stomach and soles of feet if desired. Be sure to wipe the nipple before feeding if you’ve gotten any oil on there (we don’t want bubs eating it).",0,0,8236,,
206,2019-06-19 04:22:20,2019-06-19 04:23:04,Granite Cleaner,,,NULL,,NULL,,Mix ingredients together. Spray. Wipe clean?,0,0,14506,,
207,2019-06-25 13:41:37,2019-06-25 13:41:37,Toner,,,NULL,,NULL,,"Add oils to a spray bottle and top with witch hazel.
Spray on face and body Am and Pm",0,0,17143,,
208,2019-07-08 23:48:16,2019-07-08 23:48:16,Yummy Minced Meat,,,NULL,,NULL,,"I find the above don’t get used as much as my other oils so I’ve resorted to cooking with them and OH MY what a treat. If you only have Thyme then that’s enough. If you’re adventurous then go ahead and add all the above.
Needed: 
500g of minced beef 
2-3 garlic pieces 
3-4 table spoons of frying oil of choice (I prefer olive oil) 

1) Defrost your minced beef if it’s frozen
2) Add defrosted beef into a frying pan and add the oil to it.
3) Mix the oil into the beef then add the essential oils above 
4) Press the garlic and add to the oils and meat
5) Fry up 

To make it more interesting add on any veggies you like after you cut them up in there and fry with them with the meat!",0,0,2123,,
209,2019-07-08 23:50:07,2019-07-08 23:50:07,Pain Pill,,,NULL,,NULL,,Add to veggie capsule. Fill remainder with MCO. Take as needed every 2-3 hours.,0,0,5846,,
210,2019-07-11 22:27:53,2019-07-11 22:27:53,Knock Me Out To Sleep,,,NULL,,NULL,,Put in your diffuser that’s pre-filled with water and try to have it run for 10-15 mins before going to bed with door closed. Then go to bed and enjoy a restful sleep. Make sure you give yourself enough time to sleep as this blend can be strong. Can add other sleep enhancing oils but don’t go overboard! If you’re feeling stuffy then a drop or 2 of Easy Air or Eucalyptus in there also!,0,0,2123,,
211,2019-07-11 22:34:48,2019-07-11 22:34:48,Spring Room Spray,,,NULL,,NULL,,Add oils to 1/4 cup of rose water in a 24 oz spray bottle. Top off with water.,0,0,18126,,
212,2019-07-11 22:35:18,2019-07-11 22:35:18,Baby's Teething Blend,,,user-generated-content/25005728bb825f4150149baa64ecc57b.jpeg,,NULL,,Combine drops in a 10mL roller bottle then top with fractionated coconut oil. Roller along the jaw line when going through teething. Consider applying every few hours & especially before bed time.,0,0,1546,,
213,2019-07-11 22:36:20,2019-07-11 22:37:33,School Care,,,user-generated-content/4a29f4b9dc67a8f477bc102745af5950.jpeg,,NULL,,"Apply behind the neck and rub in. Put in hands and rub together, then cup hands and inhale.",0,0,18277,,
214,2019-07-11 23:06:38,2019-07-11 23:06:38,Immune System,,,NULL,,NULL,,Put into roller bottle and use daily,0,0,2244,,
215,2019-07-11 23:07:14,2019-07-11 23:07:14,Healing Spot Gel,,,NULL,,NULL,,In a 10ml roll-on put essential oils and top with aloe vera gel.,0,0,18226,,
216,2019-07-11 23:31:35,2019-07-11 23:31:35,Bug Bomb,,,NULL,,NULL,,"In a 4 oz glass bottle, add TerraShield, Lemongrass and Eucalyptus. Fill 1/2 way with Witch Hazel. Fill remainder with water. 

Shake well and mist over body and clothing before heading outdoors!",0,0,18719,,
217,2019-07-12 00:00:58,2019-07-12 00:00:58,Bye Bye Cellulite,,,user-generated-content/75b3be6d8126f748a163b13a6922c4e4.jpeg,,NULL,,"Drop all the mentioned oils in a 50ml glass spray, and fill the rest with fractionated coconut oil or the vegetable oil of your choice. Then shake it and spray it daily on your legs to stimulate circulation and say goodbye to cellulite!
The smell is great as well!",0,0,18748,,
218,2019-07-12 00:03:00,2019-07-12 00:03:00,Body Scrub,,,user-generated-content/5077ab214d8dc5fc286e478fafec2672.jpeg,,NULL,,"Mix the coconut oil and sugar together until combined. Mix in oils. Store in air tight container. Use in shower after body wash. 
Be careful around areas with sensitive skin.",0,0,17967,,
219,2019-07-12 00:04:02,2019-07-12 00:04:02,Glass Cleaner,,,NULL,,NULL,,"Add all ingredients to glass or aluminium spray bottle add lid and shake.

Could use any citrus oil.
Spray on mirrors or glass. For hard water stains on shower screens let sit for 30 minutes before wiping off with a paper towel or lint free cloth. Smells so fresh.",0,0,17700,,
220,2019-07-12 00:04:29,2019-07-12 00:04:29,Knock Out,,,NULL,,NULL,,Put in diffuser and let the magic begin,0,0,17673,,
221,2019-07-12 00:05:01,2019-07-12 00:05:01,Bliss Linen Spray,,,NULL,,NULL,,Add drops to suit and fill the rest of an 8oz. glass spray bottle with purified water.,0,0,18505,,
222,2019-07-12 00:05:36,2019-07-12 00:05:36,Sunscreen,,,NULL,,NULL,,"Slowly melt Shea butter & coconut oil. 
Remove from heat & add the jojoba oil. Mix well. 
Add essential oils. Mix well. 
Stir in zinc a little at a time until all is in lotion. Use a hand mixer to ensure even distribution of the ingredients. 
Set aside & let the lotion co for a few hours.",0,0,19029,,
223,2019-07-12 00:06:50,2019-07-12 00:06:50,Insect Bite Blend,,,NULL,,NULL,,Add oils to a 15ml glass spray bottle. Apply to area of concern as needed. This dilution rate is at 2 percent.,0,0,4638,,
224,2019-07-12 00:08:47,2019-07-12 00:08:47,Everyday Use,,,NULL,,NULL,,Put all in a rollerball glass tube with 40-50 drops of fractionated coconut oil. Use as moisturiser and feet rub morning and night.,0,0,19218,,
225,2019-07-12 00:10:34,2019-07-12 00:10:34,Lemon Basil Mocktail,,,NULL,,NULL,,"Make simple syrup (equal parts water and sugar) 
Mix all ingredients in your favor cocktail glass and stir!",0,0,1634,,
226,2019-07-12 00:11:02,2019-07-12 15:12:02,Tonya's Voodoo Juice (Pain),,,user-generated-content/8b1180f6039abf09f570e37b2da37dd6.jpeg,,NULL,,Mix all oils in roller and fill with coconut oil. Use for any pain.,0,0,14180,,
227,2019-07-12 23:36:07,2019-07-12 23:36:07,Complexion Clearing,,,NULL,,NULL,,Combine in 10 ml roller bottle and top off with FCO. Apply 2-4 times a day at the first sign of zit/problem area.,0,0,19500,,
228,2019-07-12 23:36:47,2019-07-12 23:36:47,Tonya's Voodoo Juice (Pain),,,user-generated-content/8b1180f6039abf09f570e37b2da37dd6.jpeg,,NULL,,"Mix together in a roller, add coconut oil. Use for any type of pain.",0,0,19040,,
229,2019-07-17 21:14:20,2019-07-17 21:14:20,Anxiety Relief,,,NULL,,NULL,,Add to empty capsule and take internally.,0,0,7526,,
230,2019-07-17 21:14:52,2019-07-17 21:14:52,Hair Moistorizer - First Aid Spray For Your Damaged Hair,,,NULL,,NULL,,"I mixed 25 drops of rosemary eo with fractionated coconut oil in a 30 ml spray bottle. I spray it on the entire surface of my hair from root to tip. Even massage it in my scalp a little bit. I leave it on either for 1-1,5 hour or even overnight and then after I wash my hair with doterra shampoo and conditioner. My hair is so healthy, strong, shiny and even grows faster than before. I can really notice a difference since my hair is naturally brown but I have been dying it blonde for 20 years now. The end of my hair looked awful and it was so thin and was not shiny at all. So now its beautiful! ?",0,0,11589,,
231,2019-07-17 21:28:09,2019-07-17 21:28:09,Burn Relief,,,user-generated-content/b411c27b8e84a491ac488a1ffc1066ba.jpeg,,NULL,,Rub liberally on affected area as needed and follow with Correct-X.,0,0,4163,,
