id,created_at,updated_at,uses_description,uses_application,sort_order,solutionable_type,solutionable_id,ailment_id,Spanish,Portuguese
2048,12/19/18 12:36,12/19/18 12:36,Inhale or diffuse. Take in a capsule or glass of water. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":2}]",1,App\Oil,52,416,Inhalar o esparcir. Ingerir en una cápsula o con un vaso de agua. Ingerir en una cápsula o con un vaso de agua.,Inspire ou use o difusor. Tome em uma cápsula ou um copo de água. Tome em uma cápsula ou um copo de água.
2049,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",0,App\Blend,12,416,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
2050,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",3,App\Oil,15,417,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
2051,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",1,App\Oil,39,417,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
2052,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",4,App\Oil,45,417,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
2053,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",2,App\Oil,55,417,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
2054,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",0,App\Blend,9,417,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
2055,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":2},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",1,App\Oil,11,418,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
2056,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",3,App\Oil,17,418,Ingerir en una cápsula o con un vaso de agua. Inhalar o esparcir.,Tome em uma cápsula ou um copo de água. Inspire ou use o difusor.
2057,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Inhale or diffuse. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":2},{""name"":""Internal"",""active"":true,""position"":0}]",0,App\Oil,34,418,Ingerir en una cápsula o con un vaso de agua. Inhalar o esparcir. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Inspire ou use o difusor. Aplique 1-2 gotas na área de interesse.
2058,12/19/18 12:36,12/19/18 12:36,Inhale or diffuse. Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":2},{""name"":""Internal"",""active"":true,""position"":1}]",2,App\Oil,52,418,Inhalar o esparcir. Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Inspire ou use o difusor. Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
2059,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",4,App\Blend,12,418,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
2060,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",2,App\Oil,71,419,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
2061,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",0,App\Oil,24,419,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
2062,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",3,App\Oil,45,419,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
2063,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",4,App\Oil,48,419,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
2064,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",1,App\Blend,21,419,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
2065,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":2},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",0,App\Oil,71,420,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água. Inspire ou use o difusor.
2066,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",4,App\Oil,24,420,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
2067,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",1,App\Oil,50,420,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
2068,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",2,App\Oil,62,420,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
2069,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":2},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",3,App\Blend,21,420,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água. Inspire ou use o difusor.
2070,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",4,App\Oil,16,421,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
2071,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",3,App\Oil,30,421,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
2072,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",2,App\Oil,31,421,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
2073,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",0,App\Oil,40,421,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
2074,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",1,App\Blend,12,421,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
2075,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":2},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",0,App\Oil,20,422,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
2076,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",4,App\Oil,26,422,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
2077,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",2,App\Oil,29,422,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
2078,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":2},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",3,App\Oil,33,422,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
2079,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",1,App\Blend,11,422,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
2080,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",4,App\Oil,27,423,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
2081,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",1,App\Oil,32,423,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
